,UserName,Contents,Label
3022,jins****,"진짜 글 잘쓰십니다.  논리적 무결함, 내용의 전문성, 고찰의 깊이, 표현의 품위 모든 면에서 감탄을 자아냅니다.[어디 중2병 걸린 무논리에 겉멋만 잔뜩든 좌파새기들과 달리]임검사님 말씀처럼, 대학생들이 의견을 내는것보다..현직 검사들이 의견을 내는것이 더 힘들것 같다는 생각이 들었습니다..  법무부장관 후보를 수사하는것이 쉽지 않고 움츠리게되는것이 당연할 수 있겠다 싶습니다. 사람은 이루어놓은 것이 많을수록 두려움도 커지니까요.검사님들. 다함께 힘을 합쳐서 용기내어 달라는 말씀밖에 못드리겠습니다. 제발 이겨주세요.제발.",1
12,키루스,빨리 사퇴해라..범죄자가 무슨 개혁을..,0
2408,bokc****,"내가 20년째 자영업을 하면서 이렇게 경기가 안좋은 적이 없었다, 최악이다 ~ 주사파 쩝쩝이, 조국같은 인간이 다스리는 나라는 미래가 없다, 이제 국민들이 단죄하자!",1
1112,info****,기생충 감독이 대표적 좌빨이니... 음 .. 조씨 일가를 모티브로 만들었구만,1
683,sk03****,대학교수가 장학금 추천한 자가 아무도 없다면 조국이 직접 찾아가서 청탁한 것이네요. 바로 답 나오지 않습니까?,1
574,hermit,이 대자보가 그나마 최고지성 서울대생들의 모습인듯. 이미 대부분의 서울대생들도 기존의 입시제도를 십분 활용하며 기득권의 혜택을 받아 입학한거 아닌가?서울대 학생회가 사회에 더 중한것에는 눈을 감고 외면한적은 없었는가?학내 비정규직 문제에 대해 학생회는 이제까지 무엇을 했나?,0
339,zzan****,무슨 정신병자 집단들 같다. 미쳐도 곱게 미쳐야지,1
2289,tagg****,`학회 측 관계자는 해당 년도에만 이례적으로 장려상을 시상한 점과 참가팀 전원이 상을 받은 이유.... 또다시 얼굴 없는 기부천사가 그해에만 기부해 그 돈 쓰려고 한거라고 허겄지.... 조국네는 운도 좋아.... 얼굴 없는 기부천사들이 따라댕기네....ㅉㅉㅉ,1
1085,ckma****,조국 옹호하는 인간들 조국과 똑같은가봄..아님 뇌가 없거나..,1
2022,moun****,역시 민주당은 정권야욕에 미친 집단이다. 국민으로부터 지탄받는 자를 정권수호차원에서 지켜나가겠다니.....  이게 국가와 민족을 위해 존재하는 정당인가? 문재인의 인사실패를 이런 어거지를 부리면서까지 가리려 하면 얼마 못가 자멸하게 된다.,1
1276,해바라기,조국은 법무부장관감이 못된다,0
231,yjle****,최순실이 차리리 낫다,1
685,qtw3****,"조국이 가지고있는 사회주의 사상이란~ 자기를 비롯한 일부 특권층만 잘살고,  대부분의 국민들은 대를이어 특권층에 충성하고 가난하게 살게하는데 목적이 있습니다.이젠 속지 맙시다.",1
97,kang****,대한민국을 바로세우려는 교수님들의 열정 정말고맙네요 화이팅하세요,1
2188,최경순,국민세금 얼마나 더~해잡수실려고 그러니까 장관못해날리날리!!!!!,0
1540,eunj****,이 사람아~~~~니네 가정이 판탄 날 지경 보다 니네 때문에 국가가 판탄  날 지경이다,1
2127,mark****,"조국 딸이 의학논문에 무임 승차하여 대학 진학한것에 모든 국민이 분노하고 있는데 민주당 이인영 원내대표라는 넘은 추측을 소설로 만들고 확증으로 부풀린다고 짖어대는것 보니 국민알기를 개, 돼지로 아는 듯 합니다.",1
2612,10월의어느멋진날,와~~~ 전 평범한 주부입니다.대한민국이 사회주의 국가입니까?자유 민주주의 국가입니다이런분은 법무부장관으로 임명한다니요!정말 대한민국이 어떻게 될지 걱정됩니다.,0
732,자연테마원예,조국화이팅,0
1470,라일락향기,정신 못차리는 한겨레..니들이 중립이라 아무리 왜쳐봐야토착왜구들에게는 나쁜언록이구..니들이아무리 중립이라 왜쳐봐먀진보에게는 도움안되는 멍청한 언론이란걸왜 모르니?색깔을 분명히해라..갈팡질팡 해본들너희 정체성이 우파가 될순 없잔니,0
455,풍경,얼마나 부귀영화를 누릴려고 저 짓거리를 했을꼬?정의의 사도인양 주둥이만 놀려댄 쪼꾸기 가족사기단 두목에게 속은것이 억울하다!!!,0
632,행복한인생,가짜뉴스 악의적으로 퍼나르는 사람들이번 기회에 엄히 처벌해라.,0
61,gode****,"문밥통아, 의혹만 가지고 임명 철회 못한다고?진실이 무엇인지 아직도 느끼지 못하느냐?  ㅋ",1
894,팔콘,이걸 까는 이유는 흠결 만들어 못믿을 사람 만들기. 팩트를 가리는 전술임.,0
2127,오가사와라,이미 끝났어   피의자란다 ㅋ 무죄추정의  원칙에 의해서 죄인이라 할순없다만 검찰조사 받을사람이 법무부장관을 한다는건 코미디아니냐 ㅋㅋㅋ 대한민국 역사상 검찰조사받는 법무부장관 후보자라 코미디다 코미디,0
246,gree****,구역질난다~ 더러운집안,1
951,언제나 변치 않는 마음으로,검새들 참 한심하다~ 그래도 좀 난 놈 뽑았다 했는데  초록은 동색이요~ 가재는 게편이며 검새는 니뽕자망당 편이네~그렇게 살아봐라 이녀석들아~ 네놈들이 하찮게 생각하는 이나라의 진정한 국민들의 입에서 검새 떡검  딸검이라는 소리만 들일뿐~~ 공부는 왜 했냐 이 사회를 좀 먹는 악성 종양같은 놈들아~,0
1875,딱돔,한  1억명 모였네해외에서도 오고 나베 교활이 멍게  1억명 왔다고 씨부려라,0
1192,조선팔도화합,선거법 개정되면떡검질도 끝이다떡검 막차 타고영구폐기 되지 말고통찰하고정의로운 검사로 거듭나라시대가 바뀌었다떡검질로 연명하는 시대는 저물었다상황파악 못하고마직막 악마짓 하는 꼬라지 보니나쁜놈은 지옥에 가긴 가나보다NO 떡검YES 선거법개정,0
1270,marie lee heschell,"조국후보 반드시 임명, 부산엘시티 비리 조사부터 시작하시길!!자한당 버러지들 많이 기어나올 것임!",0
2465,eptm****,조국은 사퇴가 아니라  반드시 감옥으로 쳐넣어야한다,1
584,ab31****,이땅에  정의와 공정이 살아있는 나라가~행동하는  대학생들이여!  보기가 좋읍니다  사랑합니다,1
950,lise****,독재자는 곧 망할것이다,1
1219,흑산도 홍어,좌빨들은 뭐가 이리 말이 많나조사 해보고 불법이 있으면 잡는거고 없으면 오히려 더 깨끗해지는거 증명하는거지이렇게 뭐라뭐라 하는건 지들이 볼때도 불법이 있단거네??,0
1970,숲지기,"입으로는 사회주의 실현,  뒤로는 자본주의의 화신..... 돈넣고 돈먹기.....사모펀드 전재산 몰빵.....가짜소송으로 세금빼먹기, 위장전입, 다주택위장매매, 등등등....조국...좌파라는 넘들 위선중에서도너가 탑오브탑이다....... 축하한다...",0
700,권선징악,댁은 가족관리잘되세요? 가족관리라니 뭔소리야 ㅋㅋ,0
284,cb339park,입만 멸면 거짓말.언행불일치가 100%되는 자도 흔치않을것이다.이런자를 옹호하는 집단도 똑같은 비리를 저지르고있음을 반증하는것이다.,0
1081,nj71****,절라도 유일하게 조국 찬성 압도적임.저쪽 인간들은 화학적 보수에 무조건 반대하면 지들이 진보이고 정답이고 상삭인줄 안다.정말 그냥 국가보다는 지들끼리의 진영논리에 푸~ㄱ 빠진 인간들.절라도는 결코 정상적인 상식적인 국민은 절대 아니다. 전라민주 공화국.,1
810,yfoz****,학생여러분  응원합니다..정말부끄러운  어른들이다.  대한민국의  정의가  이정도인가....미래가없다,1
15,roya****,이제야 진보의 탈을 쓴 주사파 정권의 민낯이 조금씩 드러나는군요,1
1663,ace,강직한 윤석열보고 무러나라하지말고떼거리로몰표던지는 민주당의원들 이나 전원 사퇴하세요,0
1138,lghu****,"이런 놈의 새키가 법무부 장관이라니. 이게 나라냐? 이런 놈,임명한 인간은 누구냐?",1
1919,블루마운틴,무능ㅈ·파정권의 한계를 여실히 보여준 케이스죽창가나 외쳐라,0
794,lmhl****,"진실이라곤 1도 없는 거짓말에 머리가 돌 지경이다. 그동안 공정, 정의 등 미사여구는 전리품이고 온갖 못된 짓을 한 위선자가 법무장관을 하겠다고 온나라가 시끌벅적하게 하고있으니~~ 일고의 가치도 없으니  걍 초야에서 반성하며 살아라.",1
2968,jeff****,엄마는 영어영재원 센터장 딸은 조교...엄마는 동양대 교수 딸은  동양대 총장상이라.... 어머니가 교수가 아니라 사기꾼이 시네~~,1
1702,깨톡,150만명과 수백명!!동급 취급하지말고 타이틀 바꾸고 기사 제대로 씁시다!!10만 촛불이 될지 알았는데 150만여명!!이게 국민의 뜻이고 민심입니다!!토착돼구 소수와 비교불가란말입니다!!!,0
2820,로므니아,그러니깐  내로남불족당이란 소릴하지요ㅋㅋ두개의 마음을 가진 아주 되먹지못한불한당?ㅋㅋ.현직평검사가 자기네 검찰수장한테 ×같은 소릴 하면서 법무장관 옹호발언하니깐  바로 승진시켜주고 장관은 임검사같은 정치검사 말을 따르라고 지시를 하는게 이런게 내로남불족들이 바라는 나라냐?,0
778,this,딸이 법무부장관인줄,0
313,트리온,1급마약사범은 싯가3백억원이 넘는 마약을 밀반입해도 불구속인데  표창장은 구속수사네 양아치검찰아 말이되냐!10월안에 국회는 공수처설치해서 수사권과기소권으로 고위공직자범죄도 처벌하라 국민의명령이다,0
1122,양성주,문대통령을.  찍은사람이다누구보다 정부여당을 응원하는사람중에 한사람이다. 하지만조국아니면 안된다는 생각도 문제야계속 나라를 시끄럽게. 한다는건야당이나 국민들이. 땡깡을 부리는게아니잖는가잘못살아온것은. 조국과 가족들인데왜 ㅤㄱㅜㅋ민과 야당탓을 하지?애초에 아닌사람은. 아닌거지완전한 . 사람은 없다 하지만.  찾아보면마땅할사람 얼마든지 있다. 조국만고집해서 그렇지,0
1058,동주야사랑해,근데  자한당  고소고발   수사는  착실히 잘하는데자한당 수사는  왜안하지,0
1654,공의,이번 토요일 서초동 집회는  검찰 개혁 및 자한당 해체집회가 되어야할것이다. 모든것은 자한당으로 통한다즉 자한당이 사라지면 정치검찰은 설땅이 사라질것이다,0
2779,무지개,금태섭의원님 존경합니다.,0
2371,bran****,입만 진보 저런 위선자가 또 있을까 주둥이만 평등하고 공정하고 정의로운 사회 조국은 불평등 불공정  정의와 거리가먼 위선자일 뿐이다,1
2117,rhdq****,단국대 교수밑에서 개처럼 자료조사하고 논문쓰고 이름한줄못올린 레지던트들이 너무 불쌍하다,1
1182,감어인,검찰이 진실을 파 헤칠려고해도여당 구케의원 및 좌빠리들 극성에조쿡을 덮는구나좌빨땜시  의혹 투성이 법무장관  되는구나좌빨이 한국호를 침몰시키는구나참으로 한심한......,0
896,수호신,"벌써~, 보복들어가는군아~",0
2752,전경호,누구처럼 아부에미쳐 끝까지 두둔하는 민주당 의원들아 금태섭의원이야  정말솔직하고  진정한 대한민국의 국회의원 이다   당신의 응원합니다,0
2489,panz****,광화문 교통정보 CCTV보니 많은 분들이 참석하셨더군요. 조국의 위선이 드러날수록 그리고 민주당이 그런 조국을 끌고갈수록 더 많은 사람들이 참여할것이라고 봅니다. 저도 다음 집회부터는 나가야 겠습니다. 얼마나 역겨운 위선자였으면 보수진영의 집회마저 사람들을 나가게 하는지 잘 생각해 보길 바랍니다.,1
383,흔적새기기,"한 줌도 않되는 빨간 놈년들!이니마지막 발악!이니저절로 소멸될 날이 다가온다!총선 후 안 봐도 될 파란 옷 국 개연놈, 노란 옷 국개연놈 생각에, 웃음이 절로 나온단다!제발 밤새토록 짖어라!아침에도 꽥!꽥! 짖어라!어차피 철지난 개골!뻐꾹!이라, 소음!이니",0
2898,무명씨,"제안은 아무 때고 할 수 있지.박그네는 제안 한게 아니라좌천시킨거지,기레기 새키야.나는 한겨레 신문 주주인데한겨레신문에서기레기들 날뛰는 꼴을막을 수가 없네.한겨레 주주들이 모여서기레기들 정리해야 하는데...",0
2727,isja****,지자식들은 왜 미국에서 학교보내냐반미를 왜치지 말던가왜 내자식은 붕어 가재로 살아도 행복하다고 하냐 그건 조국 니가 정하는게 아니다,1
2233,가정지킴이,조국 딸이 법무부장관 후보냐고 하는데 법무부장관은 주변에 비리가 없는자 특히 가족들이 비리가 없어야 소신껏 할 수 있는데 본인가족이 범법자면 어떻게 자기 가족을 수사하라고 하겠어~~ 고로 가족만은 의혹이 없어야 하지 않겠어~~,0
925,선견지명,조국이 아니라 밍국이다,0
1311,들이맘,거짓말이야 거짓말이야조국이 합입으로수없이뱉은 말들은다거짓말이야.법앞에평등함을조국사태로 꼭보고싶다.,0
1153,asde****,기생 충 두마리. 정의당 심상정도  기생충당이다~,1
1570,두더지,"쓰레기 같은 견찰, 개언론지긋지긋하다지 하나의 욕심때문에 한가족을 무참히 파헤치고노무현대통령 때도 완전 같은식검찰 총장 꺼저라",0
634,1273****,조국이 자기딸장학금을 추천하였구먼 아버지가 딸장학금추천하고도 모른다고 거짓말쟁이 위선자,1
2356,삼손,도둑놈 잡아 조사하는데 금을훔친것이냐? 돈을훔친것이냐? 조사과정에 이도둑놈은 봐주자자고  압력넣으니 돈도훔치고 금도훔쳤다고 소문을냈어. 왜?  대충조사하고 덮으라고 압력이 들어오니 소문내버리면 압력이 머석해지니까.  그런데 이제는 도둑놈은 영웅만들고 잡아조사하는 사람은 역적만들고 있구나.  아~~~세상참 뭐하다,0
